"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"311","Bomb U!","Sep 17, 2016","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MNGOVR","PITAYA NETWORK LIMITED"
"313","AudioBeats","Jan 5, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Famiku","Famiku"
"314","FUTURE GPX CYBER FORMULA SIN VIER","Dec 11, 2018","$26.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PROJECT YNP","PROJECT YNP"
"315","Bear Football","Jul 30, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hero Game","Hero Game"
"316","Roadclub: League Racing","Jan 8, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Solid Core","Solid Core"
"317","Neon Tail","Oct 4, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fei, Leo, Yang","Rocket Juice Games"
"318","Super Slam Dunk Touchdown","Dec 16, 2015","$15","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tipping Goat LLC","Tipping Goat LLC"
"320","Q.U.I.R.K.","Mar 29, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","uGen Inc.","uGen Inc."
"321","Foreveracers","Mar 29, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SuperSmashingGreat Games","SuperSmashingGreat Games"
"322","The Concourse","May 31, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","A & B Game Studios, LLC","A & B Game Studios, LLC"
"323","MotoGP14 Compact","Nov 21, 2014","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"324","Country Park","Jul 23, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FG","FG"
"325","Balls! Virtual Reality Cricket","Feb 7, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Karl Binder, David Nestoruk","stickee"
"326","Ball Grabbers","Jul 12, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Part Time Monkey","Part Time Monkey"
"327","El Hincha - El Videojuego","Jun 19, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LABASE Entertainment","XBIT S.A.C"
"328","BADBLOOD","Nov 13, 2015","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Winnie Song","WSONG LLC"
"329","Alpine Ski VR","Dec 16, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Suchworks Ltd","Suchworks Ltd"
"330","EreaDrone - The FPV Simulator","Jul 17, 2018","$17.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EreaDrone, EreaStudio, Elouan Jorrand","EreaDrone"
"331","Contact Draw: Bowling","Jul 4, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Star Legion","Star Legion"
"332","Tractorball","Oct 4, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ninja Whale Studios","Ninja Whale Studios"
"333","Fancy Skiing 2: Online","Jul 13, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","哈视奇科技","哈视奇科技"
"334","Chalo Chalo","Oct 24, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Redshift Media, Sparpweed","Redshift Media, Sparpweed"
"335","ELON on MARS","Sep 23, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SRS Games","SRS Games"
"336","Doomsday Survival:Training","Nov 30, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CrazyAi","CrazyAi"
"338","Pro Strategy Football 2019","Aug 28, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kerry Batts","Pro Strategy Games"
"339","Train Harder","Apr 21, 2017","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","2Frogs Software","2Frogs Software"
"340","Gyrodisc Super League","Mar 4, 2016","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Valiant Interactive","Valiant Interactive"
"341","Goalie VR","Oct 5, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hailstone Games","Hailstone Games"
"342","Golf Defied","Jul 18, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Avelog","Avelog"
"343","Spykebots","Jan 31, 2019","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Retroscope Games","Retroscope Games"
"344","Crystal core","Oct 28, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Z.A.Games","Z.A.Games"
"345","Galaxy Ball Defender","Apr 25, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","That One Game Studio","That One Game Studio"
"346","Cosmic Kites","Sep 7, 2017","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fishmoose Interactive","Fishmoose Interactive"
"347","Everyday Baseball VR","Sep 12, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WISECAT","WISECAT"
"348","BFGE (Bartender Flair Game)","Mar 1, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gazflair3d","Gazflair3d"
"349","DDS(D.I.Y Drone Simulator) Demo","Mar 18, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Juicy Lab","Juicy Lab"
"350","Draft Day Sports: College Football 2018","Jul 6, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wolverine Studios","Wolverine Studios"
"351","Spinball","Oct 1, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Button Punch Games LLC","Button Punch Games LLC"
"352","Total Esports Action Manager","Apr 2, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mighty Games","Mighty Games"
"353","SuperBike TT","Feb 25, 2015","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ghost Machine","Ghost Machine"
"354","Dream On The Moon","Feb 20, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Middle Eye","Middle Eye"
"355","Oniris Basket VR","Sep 17, 2016","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Oniris Studios","Oniris Studios"
"356","Athletics Games VR","Feb 15, 2019","$1.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vicente Rosell Roig","Vicente Rosell Roig"
"357","Angry Ball VR","Dec 4, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MWN TECH.,LTD","MWN TECH.,LTD"
"358","VR health care (running exercise): VR walking and running along beautiful seabeach and sakura forests","May 6, 2019","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Thoth Technology Ltd.","Thoth Technology Ltd."
"359","Frontiers.io","Oct 12, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Frontiers.io","Frontiers.io"
"360","::CallBack","Oct 4, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Water Temple Studio","Water Temple Studio"
"361","TennisVR","Apr 19, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AbstractGameStudio","AbstractGameStudio"
"362","Puttin' Around","Mar 6, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Better Games LLC","Better Games LLC"
"363","Ball Driver","Mar 2, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Potato Games","Potato Games"
"364","Brawlerz Arena","May 27, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bail! Enemy Jet!","Bail! Enemy Jet!"
"365","Fix Race","Mar 29, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lisoft","Lisoft"
"366","Stellar Sphere","May 25, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Titan Deep Space Company","Titan Deep Space Company"
"367","Food Monster and Animals Memory Match","Jan 30, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Memory Match","Memory Match"
"368","Basketball Court VR","Apr 4, 2017","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chun Y.","Chun Y."
"369","Shadow Circuit","Mar 20, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WetWare / Games","WetWare / Games"
"370","VR Cricket","Dec 27, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hunter Games","Hunter Software"
"371","Mahjong Match","Sep 19, 2017","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mahjong Solitaire","Mahjong Solitaire"
"372","VirtuaLiron - Immersive YOGA practice","Nov 14, 2019","$29.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Oshri","Even Zohar"
"373","HOT VIEW ECCHI GIRLS","Jun 7, 2019","$0.54","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NEXION","NEXION X INC."
"374","Ping Pong Trick Shot EVOLUTION","Mar 18, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SIMS Co., Ltd.","SIMS Co., Ltd."
"375","Modding tools for Cross Racing Championship Extreme","Nov 26, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Invictus Games Ltd.","Invictus Games Ltd."
"386","Deployment","Apr 10, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Whale Rock Games","Whale Rock Games"
"388","Trackday Manager","Mar 31, 2016","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Arctic Hazard Game Studio a/s","Arctic Hazard Game Studio a/s"
"389","Space Junkies","Mar 26, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ubisoft Montpellier","Ubisoft®"
"390","Tennis World Tour","Jun 12, 2018","$49.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Breakpoint","Bigben Interactive"
"392","Zero-G VR","Jun 16, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Linkus Studio","Linkus Studio"
"393","Great eSports Manager","Aug 16, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fedora Collective","Fedora Collective"
"395","Soccer Player Simulator","Mar 25, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kiddy","Kiddy"
"396","Goalie Challenge VR","Feb 4, 2017","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Josh Beatty, Mike Casto","Anchor Reality"
"398","Aim Trainer Pro","Jan 25, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DanD","DanD"
"399","Monster League","Oct 26, 2018","$15.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Render Cube","Render Cube"
"400","Go-Kart Racing","Apr 25, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JDRumble","JDRumble"
"401","Beats Fever","Jan 9, 2017","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Arrowiz","Arrowiz"
"403","Energy Hook","Jul 5, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Happion Labs","Happion Labs"
"405","SuperTrucks Offroad","Jan 12, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Meltdown Interactive Media","Meltdown Interactive Media, Plug In Digital"
"406","Cricket Captain 2018","Jul 13, 2018","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Childish Things Ltd","Childish Things Ltd"
"407","Clumsy Moose Season","Nov 13, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Enrick Lambert","Enrick Lambert"
"408","Hello Kitty and Sanrio Friends Racing","Jul 9, 2015","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Scarab Entertainment","Scarab Entertainment"
"411","Smash Cars","Oct 18, 2011","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Creat Studios Inc",""
"412","Virtual Boxing League","Aug 16, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Spellbook","www.Spellbook.com"
"413","Watch Me Jump","Apr 19, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jeremy Gable","Jeremy Gable"
"414","Unfair Jousting Fair","Sep 3, 2015","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rodaja","Rodaja"
"415","Screamer","Aug 31, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Graffiti","Interplay"
"416","Racing Glider","May 3, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mystik'art","Mystik'art"
"417","Limberjack","Sep 1, 2016","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DigitasLBi","Husqvarna"
"418","Solitaire - Cat Pirate Portrait","Jul 12, 2017","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Boogygames Studios","Boogygames Studios"
"419","MotorSport Revolution","Jan 15, 2015","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ghost Machine","Ghost Machine"
"420","Tennis Arcade VR","Jul 20, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ITC Studio, Software Wolf","Software Wolf, ITC Studio"
"421","Polywings","Feb 1, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mariano Larronde","Mariano Larronde"
"422","Acro Storm","Dec 28, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blue Comet Games","Blue Comet Games"
"423","9 Balls","Apr 20, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CasGames","CasGames"
"424","Pro Strategy Football 2016","Sep 6, 2016","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kerry Batts","Pro Strategy Games"
"425","Draft Day Sports: Pro Basketball 2017","Nov 17, 2016","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wolverine Studios","Wolverine Studios"
"426","Pong Champion VR","Jul 26, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DegaSolutions","DegaSolutions"
"427","Hat Trick Header","Oct 4, 2016","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","no-pact","no-pact"
"428","Bowling at the Lake","Dec 8, 2016","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WhirlVFX","WhirlVFX"
"429","Jockey Rush","Jul 15, 2016","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Strategic Designs Ltd.","Strategic Designs Ltd."
"430","MOBA GM","Jun 29, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zen GM Games","Zen GM Games"
"431","World Enduro Rally","Nov 16, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GraphicDNA","GraphicDNA"
"432","Full-On Paintball","Mar 12, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gamepainters","Gamepainters"
"433","Chess Cubed","Aug 31, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Default Software LLC","Default Software LLC"
"434","Club Soccer Director PRO 2020","Sep 26, 2019","$12.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Go Play Games Ltd","Go Play Games Ltd"
"435","MicroRC Simulation","Dec 15, 2015","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Minindustries Game Factory","Minindustries Game Factory"
"436","Speed Car Fighter","May 1, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yash Future Tech Solutions Pvt Ltd","Yash Future Tech Solutions Pvt Ltd"
"437","Pingball Ultra","Aug 7, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jakub Domanski","Jakub Domanski"
"438","Combat Helicopter VR - Surgical Strike","Jun 6, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Harsh Bakshi","Skrots Game Studios"
"439","Pitstop Challenge","Feb 1, 2016","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Laudo Games","KISS ltd"
"440","Disc Golf VR","May 28, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jack Burke, Ben Hartnett, William Wright, John Greim","William Wright"
"441","PingPong Kings VR","Mar 15, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Appnori Inc.","Appnori Inc."
"442","SPORT1 Live : Duel","May 30, 2014","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sport1 GmbH","Sport1 GmbH"
"443","JumpBall 2","Nov 21, 2017","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","André Bertaglia","André Bertaglia"
"444","VR health care (aerobic exercise): VR sport and cycling in Maya gardens","Mar 29, 2019","$16.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Thoth Technology Ltd.","Thoth Technology Ltd."
"445","Drumpfy Walls","Apr 19, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hotbox Garage","Hotbox Garage"
"446","VR Drivers","Oct 5, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Magic VR","Magic VR"
"447","Flex Apocalypse Racing","Jan 1, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nikita ""Ghost_RUS""","Ghost_RUS Games"
"448","polyfuru feat. ASANO RURI / ポリフる feat. 朝ノ瑠璃","Sep 20, 2019","$17.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","株式会社テレビ朝日メディアプレックス","株式会社テレビ朝日メディアプレックス"
"449","Monster Truck Drive","May 2, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Builder7",""
"450","Gravityball","Jul 31, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Singularity Game Studios","Singularity Game Studios"
"451","Gunball","Jun 28, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","REDspace","REDspace"
"452","Beer Pong VR","Mar 3, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Axis Granted Creations Team","Axis Granted Creations"
"453","Cleaner","Jul 9, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","S'Games","Lucky Games"
"454","Log Challenge","Jan 4, 2018","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CGPills","CGPills"
"455","CricVRX - VR Cricket","Jul 3, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rational Verx","Skippy Apps PTY LTD"
"456","Baskhead Training","Apr 21, 2017","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VRLINES","VRLINES"
"457","Homo Flimsy","Sep 10, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Elliott Binks","Elliott Binks"
"458","Dust n Wheels","Jun 22, 2018","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kiwa Games","Kiwa Games"
"459","Paris: Jigsaw Puzzles","Jun 13, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Boogygames Studios","Boogygames Studios"
"460","Soccer Kid","Jul 9, 2019","$2.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Krysalis Software","Piko Interactive LLC"
"461","Hovercraft Drive","Apr 6, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Builder7",""
"462","SPACE DVRTS","Jun 22, 2017","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Laser Fuel Games","Laser Fuel Games"
"463","Guns Color Pixel Art","Jul 30, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pixel Art Monster - Color by Number","Pixel Art Monster - Color by Number"
"464","Tennis Tune-Up","Apr 15, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kenneth Pestka, Taylor Gibson","ButterScotch LLC"
"465","JetBall Arena","May 14, 2019","$1.39","N/A (N/A)","0 .. 20,000","00:00 (00:00)","B Rees","B Rees"
"466","SpaceBall in Cube","Aug 26, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Enum","Enum"
"467","Halloween Puzzles","Nov 6, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Halloween Puzzles","Halloween Puzzles"
"474","MotoGP18","Jun 7, 2018","$39.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Milestone S.r.l.","Milestone S.r.l."
"479","New Star Manager","Sep 27, 2018","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","New Star Games Ltd.","Five Aces Publishing Ltd."
"480","Full Ace Tennis Simulator","Feb 28, 2018","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Galactic Gaming Guild","Whippering"
"482","Football Club Simulator - FCS NS#19","Mar 4, 2016","$9.95","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FX Game Studio","FX Interactive"
"483","篮球计划 Project Dunk","Sep 26, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GIP12","Giant Games"
"484","Nirvana Pilot Yume","Dec 13, 2017","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dev9k","Dev9k"
"487","Sky to Fly: Soulless Leviathan","Jul 22, 2016","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AIVIK LLC","Absolutist Ltd."
"488","USA 2020","Jun 2, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GAMES FOR HUMANS","GAMES FOR HUMANS"
"490","MiniGolf Mania","Mar 25, 2016","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Road Turtle Games","Axis Games"
"491","OhShape","Aug 15, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Odders Lab","Odders Lab"
"492","Total Extreme Wrestling 2013","Dec 2, 2016","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Grey Dog Software","Viva Media"
"493","Natural Soccer","Feb 2, 2015","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Thorsten Schleinzer","Thorsten Schleinzer"
"494","ESport Manager","Jun 18, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","InImages","Ultimate Games S.A."
"495","CHIKARA: Action Arcade Wrestling","Oct 15, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VICO Game Studio","Reverb Triple XP"
"496","Top Speed 2: Racing Legends","Dec 20, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","T-Bull","T-Bull"
"497","Arcade Saga","Dec 8, 2016","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","2 Bears Studio","Vive Studios"
"498","Rugby Champions","Sep 5, 2019","$10.19","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Biological Systems Modeling, Alternative Software Ltd","Alternative Software Ltd"
"499","Cricket Captain 2019","May 30, 2019","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Childish Things Ltd","Childish Things Ltd"
"500","D Series OFF ROAD Driving Simulation","May 19, 2015","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","devotid","devotid Media"
"501","3D MiniGolf","May 29, 2015","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Z-Software GmbH","familyplay"
"502","Ball Out","Dec 8, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Forceight","Forceight"
"504","Drums Hero PC","Jun 21, 2017","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Player Of Music Technology Co.,Ltd","Player Of Music Technology Co.,Ltd"
"505","MMA Team Manager","Mar 11, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alternative Software Ltd","Alternative Software Ltd"
"507","Power Link VR","Sep 9, 2016","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Himi Games","Newsight games"
"508","INFINITY RACER","Aug 10, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DRUNKEN APES","DRUNKEN APES"
"509","Super Dodgeball Beats","Sep 11, 2019","$10.39","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FinalBoss Games","PlayStack"
"510","Bocce Revolution","Oct 23, 2015","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dysotek","Dysotek"
